,CPI,INDPRO,TERM_SPREAD,FED_RATE,HY_OAS,VIX,CPI_q,INDPRO_q,TERM_SPREAD_m,FED_RATE_m,HY_OAS_m,VIX_m,CPI_z,INDPRO_z,TERM_SPREAD_z,FED_RATE_z,HY_OAS_z,VIX_z,CPI_q_z,INDPRO_q_z,TERM_SPREAD_m_z,FED_RATE_m_z,HY_OAS_m_z,VIX_m_z,curve_inv,high_vol,credit_spread
2022-03-31,287.467,101.3907,1.4,0.2,3.89,33.32,0.023721003112469052,0.00813442229792205,-0.13580246913580263,1.5,0.10826210826210847,0.517304189435337,1.9975927349930815,0.9360427422778097,0.6763867218739785,4.142671058423201,-0.36110361389622336,0.8622922203156409,1.137130811356937,0.08246350978212214,-0.7623922770589874,3.617233606754114,0.3198528001999235,0.44716514803295304,0,1,0
2022-04-30,288.582,101.44,1.86,0.33,3.4,19.63,0.021377352747556255,0.012520761466717767,0.32857142857142874,0.6499999999999999,-0.12596401028277637,-0.41086434573829533,1.876560376255568,0.9802790826833192,1.5494465398710293,4.137263022543827,-0.6380214953889136,-0.6604258096539981,0.8763544415050404,0.042937673159919684,1.8176668696088323,1.4751294545752693,-0.9783837886468455,-1.3495526297844624,0,0,0
2022-05-31,291.299,101.3335,1.8415048971157901,0.77,3.381765247591287,19.673887556307072,0.02380810122133381,0.0052288346771633964,-0.009943603701188186,1.3333333333333335,-0.005363162473150829,0.002235738986605895,1.9068087525658608,1.092668689165691,1.3881110335104496,4.352229689428996,-0.6153286738415874,-0.597761619691877,1.2165104596329392,-0.31008241219618654,-0.5009233227404871,2.6613260594098445,0.2740331600060455,-0.020420301708749967,0,0,0
2022-06-30,295.072,101.018,1.79,1.21,4.13,25.69,0.026455210511119542,-0.003675879543192817,-0.0279689167248256,0.5714285714285714,0.22125567495900378,0.305791746876396,1.992073370041941,0.9921432223810901,1.184518480088919,3.9039638557397947,0.16308166103262742,0.48150171947968107,1.5998223287997695,-0.6691788787192109,-0.6137268566800251,0.9152208930469462,2.405018219705442,0.9420215032894745,0,0,0
2022-07-31,294.94,101.223,1.15,1.68,5.92,26.7,0.022031866159358593,-0.0021391955835962095,-0.35754189944134085,0.38842975206611574,0.4334140435835352,0.03931490852471775,1.7737278533767995,1.0407752834451494,-0.3220105323579717,3.553716340122393,2.073392147396817,0.6836626919852143,0.8298006660022464,-0.6149150250284594,-2.368617769957437,0.46596850087370695,3.205131137662013,0.025024389290811116,0,0,1
2022-08-31,295.162,101.0963,0.04,2.33,4.8,22.84,0.013261288229619694,-0.002340785623707875,-0.9652173913043478,0.3869047619047621,-0.18918918918918926,-0.1445692883895131,1.6223434779232928,0.910149808559942,-2.6042542522332544,3.4039155726400083,1.1096037244929138,0.033648260168213,-0.5679928301411343,-0.7708453677156464,-3.6286948024390515,0.4345212959373093,-1.3364417353316895,-0.5802081911752676,0,0,0
2022-09-30,296.421,101.2918,0.29,2.56,5.08,25.56,0.004571765535191341,0.0027104080460906843,6.249999999999999,0.09871244635193133,0.05833333333333335,0.11908931698774072,1.569611751613034,0.9703297297099661,-1.963508821713196,2.874092903963571,1.4328246311420496,0.5409020422473592,-1.7934016147069,-0.3622016619144971,4.595016567683879,-0.24538852084232843,0.3765145494345909,0.2879400178319935,0,0,0
2022-10-31,297.979,101.2529,0.2533263979962901,3.08,5.063031098581083,25.59408859475898,0.010303790601478235,0.0002953874119517863,-0.12646069656451686,0.203125,-0.0033403349249836456,0.0013336695915093788,1.5479943860432683,0.8865404105669775,-1.9158768977460514,2.7676551385069224,1.4641876903866755,0.5589804759224296,-0.970402307983562,-0.5050178615400889,-0.29370371839264153,-0.024170537527820887,-0.06501816421809023,-0.11033401055212148,0,0,0
2022-11-30,298.708,100.9552,-0.16,3.78,4.61,25.81,0.012013741606304418,-0.001395698952384894,-1.6315962381557376,0.22727272727272707,-0.08947823739578553,0.008435987257043198,1.4749359847260775,0.6297234565481393,-2.3746007981706114,2.747560984483569,0.9999871860843617,0.607507608375699,-0.7828733925244006,-0.5971647224222134,-1.3375876846613488,0.00991766559917516,-0.6855508255505851,-0.08805866525333113,1,0,0
2022-12-31,298.808,99.7664,-0.8,4.1,4.48,19.84,0.008052735804818134,-0.015059461871543278,4.0,0.08465608465608465,-0.02819956616052055,-0.2313056954668733,1.368914904835814,-0.2719152939493874,-2.754526418337584,2.4705509300696242,0.8066837181863592,-0.4984450925190058,-1.4226515405049283,-1.582044448322305,2.3361184210581083,-0.3320502113918665,-0.30016090699516995,-0.9015886630473394,1,0,0
2023-01-31,300.456,100.505,-0.7946201323846988,4.33,4.479411004749923,19.761986485529462,0.008312666328835316,-0.007386455104001932,-0.006724834519126643,0.056097560975609806,-0.00013147215403519485,-0.003932132785813391,1.3901673076432108,0.228940091535591,-2.315300627676151,2.2291059615604953,0.7842662419347376,-0.504688647088592,-1.369199435055155,-0.8800910657661295,-0.22008119666743137,-0.40543519597871475,-0.07467185976505633,-0.12851076712339643,1,0,0
2023-02-28,301.476,100.6416,-1.27,4.57,4.31,17.87,0.00926657471510639,-0.003106328351585752,0.598247953004488,0.05542725173210172,-0.037819928684883264,-0.09573867925245527,1.36934720982415,0.2569312630197317,-2.396565559516904,2.05700558840204,0.5369395023476463,-0.7873293671074797,-1.2014750431826327,-0.5867399836012283,0.15574310254326654,-0.4277506894688306,-0.3992270226606303,-0.3791103561296261,1,0,0
2023-03-31,301.643,101.0205,-0.89,4.65,4.17,20.58,0.00948769778586911,0.012570364371170983,-0.2992125984251969,0.017505470459518557,-0.0324825986078886,0.1516508114157804,1.2917238442337962,0.6288431010252272,-1.7597135020537766,1.849894488130094,0.3250344642066434,-0.2443011856958134,-1.1482372448502551,0.7577403393858471,-0.3973402732534358,-0.5372527670590898,-0.37363205440478897,0.45303315907412905,1,0,0
2023-04-30,302.858,101.253,-0.9093103081512822,4.83,4.179156987598284,20.733615741196814,0.007994515003860725,0.007442415800209101,0.021696975450878897,0.038709677419354716,0.002195920287358266,0.007464321729680146,1.3044379407331899,0.9000471257646329,-1.5950672631546545,1.7338162992116235,0.2946495306568434,-0.24595194968310036,-1.2868732334467021,0.2679457992348965,-0.1887568522532327,-0.4913781340590908,-0.11188108786078205,-0.11051741439187276,1,0,0
2023-05-31,303.316,100.9286,-1.68,5.06,4.45,16.08,0.006103305072377108,0.0028517034705330957,0.8475541131999329,0.04761904761904745,0.06480804937585427,-0.22444786279849294,1.2598514483192274,0.36368451686462266,-2.014759227542456,1.6604757637882246,0.5895653033977262,-1.1314636768137827,-1.428010399424699,-0.0038855846508245024,0.3129598424896815,-0.49607741940267785,0.38193096910445296,-0.9160711368412225,1,0,0
2023-06-30,304.099,100.1196,-1.89,5.08,4.65,15.65,0.00814207523463173,-0.008917991892734567,0.125,0.0039525691699606735,0.04494382022471921,-0.02674129353233823,1.2462099524240797,-0.9417366129729949,-1.9208857651822384,1.5089373492907325,0.7813714110539818,-1.1746835468959818,-1.0414990621512854,-1.3076723216705786,-0.14993769982979496,-0.5653712121736099,0.2020585433089432,-0.18953322375864567,1,0,0
2023-07-31,304.615,100.9067,-1.891065134194965,5.12,4.625237848304186,15.659413876612618,0.005801398675286729,-0.0034201455759335087,0.0005635630661191549,0.007874015748031482,-0.0053251939130782855,0.0006015256621481058,1.217199107577038,0.2760611557154275,-1.7084668532799179,1.3908481548545548,0.6833288628550408,-1.1763899715621131,-1.2581247065531418,-0.5829440892882808,-0.2319395779192373,-0.5281059776271474,-0.2454425546229051,-0.11167669382455661,1,0,0
2023-08-31,306.138,100.8393,-1.49,5.33,3.82,13.93,0.009303828350631038,-0.0008847838967349642,-0.21208425185507962,0.041015625,-0.17409652751142768,-0.11043924697561658,1.294036429127424,0.11691824558989765,-1.2801804074680732,1.3620307480314853,-0.4712280098311709,-1.4668596631802524,-0.7201193849911798,-0.2165517626317523,-0.3605295975136268,-0.46686427342559567,-1.5118632993063226,-0.4978370042291044,1,0,0
2023-09-30,307.374,101.0211,-1.35,5.33,3.81,13.09,0.010769519136860195,0.009004230939795965,-0.09395973154362414,0.0,-0.002617801047120394,-0.06030150753768848,1.3562482992501759,0.36492666701152265,-1.079996432361277,1.2499484030780632,-0.5418584044080605,-1.5504587999114268,-0.5090944259572808,1.0011123820373102,-0.28656953743650776,-0.5824962509876969,-0.13433315319106454,-0.29992025950902024,1,0,0
2023-10-31,307.653,100.4689,-1.341732270543652,5.33,3.80869247639507,13.117940042351208,0.009973244915713275,-0.00433866135747174,-0.00612424404173928,0.0,-0.0003431820485381154,0.0021344570168990717,1.3231631232250631,-0.937829091285269,-0.987937041913096,1.15213891213666,-0.6053536381322357,-1.4159802268408723,-0.5767484836777509,-0.7571967848180531,-0.22674355696978052,-0.5824962509876969,-0.11510853537837584,-0.027034379753895804,1,0,0
2023-11-30,308.087,100.8639,-0.8,5.33,4.47,16.87,0.0063664099197093815,0.00024395250661202184,-0.4037558628027552,0.0,0.17363111558716815,0.28602508820251393,1.3118815517352433,-0.016232275630559526,-0.5305078884426221,1.0656442598364335,0.34376363946156224,-0.7740756772928485,-0.9866832128398693,-0.10818088896141156,-0.4645458553237221,-0.5824962509876969,1.1677992859597448,0.9478967180051296,1,0,0
2023-12-31,308.735,100.6031,-1.21,5.33,3.87,12.63,0.00442783059074614,-0.004137749440463523,0.5125,0.0,-0.134228187919463,-0.25133372851215174,1.333032291514232,-0.6288749868178681,-0.7692332893521067,0.9885594034384682,-0.6628450135019203,-1.4057486883013686,-1.1691822443570006,-0.648821779043313,0.097761349003065,-0.5824962509876969,-1.1033147202671105,-1.1555097733256448,1,0,0
2024-01-31,309.794,99.2223,-1.1898487420517745,5.33,3.881980979243321,12.601322118253403,0.006959139030010997,-0.012407819733270653,-0.016653932188616105,0.0,0.0030958602695920767,-0.0022706161319554496,1.416070523432696,-3.0464970228559793,-0.6880171598553223,0.919869058981297,-0.6765733185960331,-1.3324401127955567,-0.7414972696203632,-1.6985442584732855,-0.23607555545238879,-0.5824962509876969,-0.05898048077057456,0.07434592906923689,1,0,0
2024-02-29,311.022,100.285,-1.55,5.33,3.56,13.88,0.009526529843842724,-0.005739417175025019,0.3026865896644819,0.0,-0.08294244123423855,0.1014717241371359,1.5276512384461625,-0.97260357932148,-0.8977484213027607,0.8595939333010052,-1.2291813157064666,-1.0127824065088513,-0.3105153880301836,-0.7190461840016905,-0.03765495194826034,-0.5824962509876969,-0.6874394517849309,0.5244513659290216,1,0,0
2024-03-31,312.107,100.4575,-1.23,5.33,3.32,13.11,0.010921988112782888,-0.0014472715055500185,-0.2064516129032259,0.0,-0.0674157303370787,-0.05547550432276671,1.6015661121704527,-0.5922828180597478,-0.5755423952361033,0.8065264853674924,-1.52490104994199,-1.1477481010686474,-0.02119674010399393,-0.06736874923724953,-0.357479492980302,-0.5661724755906054,-0.518819337407425,-0.1915099333560432,1,0,0
2024-04-30,313.016,100.2434,-1.11,5.33,3.12,13.65,0.010400459660290462,0.010291033366491176,-0.09756097560975596,0.0,-0.06024096385542166,0.041189931350114506,1.6575954603282403,-0.918551141547845,-0.4082555152641692,0.7628407920539982,-1.7744560071365376,-0.9634275213173115,-0.03399191124716585,1.682623909489402,-0.27697469914195005,-0.5035565556759356,-0.49295467921357894,0.3391054562798052,1,0,0
2024-05-31,313.14,100.863,-0.83,5.33,3.21,15.39,0.006809807666338763,0.005763573814628442,-0.25225225225225234,0.0,0.028846153846153744,0.12747252747252746,1.5770215420342242,0.31890429592822644,-0.047759652452251236,0.7227612183019836,-1.594155012773827,-0.5686777546203958,-0.6161541760182343,1.0056254535476594,-0.36746211802167617,-0.6049319488282221,0.18290548855747854,0.9064783681406916,1,0,0
2024-06-30,313.131,100.894,-0.8126336022238104,5.33,3.225739666378354,15.418586947081147,0.0032809260926538464,0.004345121071099856,-0.020923370814686204,0.0,0.004903322859300285,0.0018575014347723684,1.4520463117158509,0.392642403151829,0.11034832777660603,0.6872012334798276,-1.4398131335008761,-0.5003243686967326,-1.5121075349286421,0.7401683092228448,-0.222025246456749,-0.5967274834959007,0.07257918563483656,0.1206835596669641,1,0,0
2024-07-31,313.566,99.9757,-0.99,5.33,3.21,12.22,0.0017570986786616949,-0.0026705000029926262,0.2182612154983723,0.0,-0.004879397597520874,-0.20745007036372176,1.4190600850727075,-1.311911508874104,-0.01070853822386934,0.6565443175062499,-1.4613604148280281,-1.1195403352049422,-2.2451435045325496,-0.2822016662658002,-0.08690365803459288,-0.5607114933811952,0.22205601531275196,-1.4053086405566422,1,0,0
2024-08-31,314.131,100.4309,-1.38,5.33,3.35,18.59,0.003164718656192056,-0.004284028831186948,0.3939393939393938,0.0,0.04361370716510904,0.5212765957446808,1.4206211821895667,-0.37052055055504884,-0.5987926936352435,0.6206278559786412,-1.131851632972803,0.3768692723130076,-1.6271626793042469,-0.5038146184535339,-0.011834885024284517,-0.5892254796620434,0.7981212696223554,3.0581220568912353,1,0,0
2024-09-30,314.851,99.8084,-1.3783734148735194,5.13,3.3284566965410667,18.577630620562847,0.005492908718715217,-0.010759807322536563,-0.0011786848742612044,-0.03752345215759856,-0.006430836853412947,-0.0006653781300244299,1.4467300260693194,-1.4729871806626895,-0.5433692873259877,0.28633509419444053,-1.0957150194495264,0.48693661527754417,-0.8086458795900185,-1.3171350030013336,-0.1633531513868835,-1.0943456118000099,0.12720856878184683,0.0008015515147441229,1,0,0
2024-10-31,315.564,99.4695,-0.97,4.83,3.07,19.26,0.00637186429651182,-0.005063230364978799,-0.29627197569752317,-0.05847953216374269,-0.07765061111044502,0.03673070012931934,1.4635343982547462,-1.9066455067082728,0.4877683518460906,-0.45460815896075407,-1.4592375816653524,0.8261356146145138,-0.4326991872911779,-0.483773528911682,-0.46929264239315494,-1.4689910746650936,-0.8513275007859039,0.21527963121730623,1,0,0
2024-11-30,316.449,99.2925,-0.24,4.64,2.83,21.88,0.007379087068770884,-0.011335156809308633,-0.7525773195876289,-0.03933747412008293,-0.07817589576547224,0.13603322949117325,1.5095557841914982,-1.9540459248054725,2.3905692809255004,-1.1655812828943988,-1.7090999071829291,1.853562961286898,0.017207394658718976,-1.2556470551538448,-1.0576807379366784,-1.5102774156034016,-0.8714169082303228,0.7660833146536873,1,1,0
2024-12-31,317.603,100.3273,-0.24447539127875006,4.48,2.824836809285311,21.779932414118896,0.008740642399102994,0.005198961209677666,0.01864746366145864,-0.0344827586206895,-0.001824449015791152,-0.00457347284648546,1.6075448349655372,-0.19359811827235893,2.114173660502424,-1.8302534838825866,-1.5576389318268675,1.7238686534861434,0.5479771509644524,0.9088297042493685,0.008985294752752133,-1.3349163440886824,0.21440955156669317,-0.12345478789339083,1,1,0
2025-01-31,319.086,100.0647,-0.25164243597238123,4.33,2.8304877748366217,21.8226482762746,0.011160968931817283,0.005983743760650251,0.029316016864287642,-0.033482142857142905,0.002000457347743234,0.001961248609201993,1.7334433466473944,-0.6270830924095923,1.8986957689506574,-2.2849748463378887,-1.4172038811001277,1.6460602367033796,1.4023381823298358,0.9391397909086673,0.035638747885011875,-1.2240914298595151,0.26820390788763687,-0.08467151262991028,1,1,0
2025-02-28,319.775,101.0993,-0.24554909941450193,4.33,2.8260586420550915,21.894247874141403,0.010510382399691487,0.018196741949291217,-0.02421426471387389,0.0,-0.0015647948812589352,0.0032809765781107725,1.706385204473647,1.1502978705526437,1.6995118399900795,-2.1298956931649085,-1.3039184890270803,1.5346276811024715,1.1138433556387035,2.2460057016927615,-0.04779340671178687,0.0775742547272088,0.1952657360017259,-0.10307108635839228,1,1,0
2025-03-31,319.615,101.0404,-0.2344042658425513,4.33,2.8432666293136846,21.962867241414074,0.0063349527554841245,0.007107736378832108,-0.04538739339107678,0.0,0.006089041112777416,0.003134127633300121,1.555925983252467,1.0451392496896783,1.5751807503079869,-1.9662478366236,-1.169276660767781,1.5029666399867139,-0.4036396850214529,0.9189822907551671,-0.1494582293385485,0.108158613058488,0.2824497058306937,-0.06641948451167537,1,1,0
2025-04-30,320.321,101.1279,-0.15,4.33,3.5,21.77,0.00387042991544595,0.01062512554377304,-0.36007990528314626,0.0,0.23097846818707946,-0.00878151469451105,1.563264756445763,1.2207577903926161,1.5816380010191058,-1.7827249699592111,-0.030909250415885676,1.4129092617963352,-1.2266606170407819,1.331708954553002,-1.0691002462780854,0.18551158294912387,2.750620548332928,-0.13753778409535242,1,0,0
2025-05-31,320.58,100.9655,-0.06,4.33,3.78,24.6,0.0025173950433898806,-0.0013234512998605563,-0.6,0.0,0.07999999999999985,0.12999540652273778,1.5010264335331647,0.9310746740895517,1.5805944943873023,-1.6037612293434103,0.5222828242684647,1.9202165375104874,-1.5753545495226449,-0.1691550425241454,-1.8185101516734739,0.30844291241935423,0.9688634802716213,0.6763013849915733,1,1,0
2025-06-30,321.5,101.4785,-0.06666503378921858,4.33,3.786054345221612,24.690172990525085,0.005897720695211328,0.004335889406613447,0.11108389648697625,0.0,0.0016016786300561137,0.003665568720531809,1.56219140386281,1.6322179558247176,1.4577816136873951,-1.4555099040685402,0.6612581652143944,1.7233508931118318,-0.37654976729103545,0.49507639944807835,0.6452377607161387,0.31764780885248584,0.07876333799497792,-0.1677755583706176,1,1,0
2025-07-31,322.132,101.894,-0.14,4.33,2.91,16.83,0.005653703628547557,0.007575555311640114,1.1000514368994674,0.0,-0.23138979669620496,-0.3183522850788225,1.5740365386951978,2.0470573119702107,1.2498913473299589,-1.3281977043313637,-1.0576456521157978,-0.15534745441229275,-0.4581745457299495,0.8501773542880084,3.0089761077477983,0.33681950104552566,-2.2336346278337937,-2.00371206834195,1,0,0
2025-08-31,323.364,101.5867,-0.12,4.33,3.13,20.38,0.008684259779150327,0.006152596679063427,-0.14285714285714302,0.0,0.07560137457044669,0.2109328579916816,1.6785062530168569,1.468805153915541,1.1877335347853712,-1.2152228378210823,-0.5093393244834844,0.6312395506270433,0.5991871668996351,0.6231891255414126,-0.31126243346072513,0.4868519391047653,0.8619480007656543,1.075844426871046,1,0,0
2025-09-30,324.368,101.7779,-0.12973045018746102,4.22,2.84,16.12,0.008920684292379466,0.00295037865163561,0.08108708489550853,-0.025404157043879994,-0.09265175718849838,-0.20902845927379776,1.7173602263068337,1.6105254142886503,1.0767891514275365,-1.320558522965209,-1.074841205360217,-0.43245006530033614,0.728875093473791,0.249217879071283,0.26758976547423396,-0.9002735039564125,-0.8992568338547919,-1.3246948689585418,1,0,0
2025-10-31,324.3306958545298,101.5163,0.11,4.09,2.81,16.29,0.006825449984881216,-0.003706793334249392,-1.847911957763575,-0.0308056872037914,-0.010563380281690127,0.010545905707195935,1.5782700325601742,1.1592523956912342,1.4027866304765648,-1.442955409808365,-1.0523971255062268,-0.4350773686425026,0.028105954590365655,-0.630003250120546,-3.314174419828732,-1.109090799862764,-0.023840554022003947,-0.07249553527760612,0,0,0
2025-11-30,325.031,101.9528,0.09977887810488295,3.88,2.83008031541897,16.296935631319727,0.005155181158075894,0.003603818216361132,-0.0929192899556095,-0.05134474327628358,0.0071460197220534205,0.0004257600564596675,1.5917653771905587,1.580369177172517,1.2669617480106727,-1.6731477321031312,-1.020852049526508,-0.4263180540742139,-0.5633416381802253,0.3133315538757806,-0.019094450854201597,-1.952833199664849,0.260338592299159,-0.06577489000422389,0,0,0
2025-12-31,326.03,102.325,0.28,3.72,2.94,17.24,0.005123809993587525,0.005375430226011835,1.8062051339731133,-0.04123711340206182,0.03883977567073282,0.05786758873047737,1.6585949785741818,1.804424412276125,1.4508297749517487,-1.7685228713704773,-0.660136461712159,-0.24681217249518067,-0.5900041665099309,0.49685440735440844,2.8594977642238706,-1.3105594481882603,0.5660221297018497,0.2152819813749117,0,0,0
